cowcode,iso3166,country_ID,country_name,abbr_country,region_ID,region_name,year,tier,type,tier_instdepth,tier_policy,tier_fiscauto,tier_borrowauto,tier_rep,tier_lawmaking,tier_execcon,tier_fisccon,tier_borrowcon,tier_constit,tier_selfrule,tier_sharedrule,tier_RAI,COMPONENTS,instdepth,policy,fiscauto,borrowauto,assembly,executive,law_a,law_b,law_c,law_d,law_e,law_f,execcon_multi,execcon_bi,fisccon_multi,fisccon_bi,borrowcon_multi,borrowcon_bi,constit_multi,constit_bi
2,840,42,United States,USA,4204,Puerto Rico,1980,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1981,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1982,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1983,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1984,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1985,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1986,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1987,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1988,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1989,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1990,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1991,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1992,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1993,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1994,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1995,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1996,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1997,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1998,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,1999,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2000,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2001,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2002,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2003,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2004,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2005,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2006,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2007,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2008,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2009,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4204,Puerto Rico,2010,1,A,2,3,4,2,4,0,0,0,0,1,15,1,16,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,840,42,United States,USA,4205,Indian Tribes,1950,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1951,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1952,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1953,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1954,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1955,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1956,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1957,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1958,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1959,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1960,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1961,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1962,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1963,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1964,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1965,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1966,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1967,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1968,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1969,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1970,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1971,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1972,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1973,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1974,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1975,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1976,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1977,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1978,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1979,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1980,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1981,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1982,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1983,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1984,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1985,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1986,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1987,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1988,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1989,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1990,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1991,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1992,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1993,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1994,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1995,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1996,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1997,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1998,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,1999,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2000,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2001,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2002,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2003,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2004,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2005,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2006,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2007,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2008,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2009,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4205,Indian Tribes,2010,1,A,2,2,4,1,4,0,0,0,0,2,13,2,15,,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,840,42,United States,USA,4206,Washington DC,1950,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1951,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1952,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1953,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1954,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1955,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1956,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1957,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1958,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1959,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1960,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1961,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1962,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1963,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1964,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1965,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1966,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1967,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1968,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1969,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1970,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1971,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1972,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1973,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1974,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1975,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1976,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1977,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1978,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1979,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1980,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1981,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1982,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1983,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1984,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1985,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1986,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1987,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1988,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1989,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1990,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1991,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1992,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1993,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1994,1,A,2,3,4,2,4,0,0,0,0,0,15,0,15,,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1995,1,D,1,0,0,0,3,0,0,0,0,0,4,0,4,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1996,1,D,1,0,0,0,3,0,0,0,0,0,4,0,4,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1997,1,D,1,0,0,0,3,0,0,0,0,0,4,0,4,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1998,1,D,1,0,0,0,3,0,0,0,0,0,4,0,4,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,840,42,United States,USA,4206,Washington DC,1999,1,D,1,0,0,0,3,0,0,0,0,0,4,0,4,,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
