,cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policy,n_fiscauto,n_borrowauto,n_rep,n_lawmaking,n_execcon,n_fisccon,n_borrowcon,n_constit,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_rep.1,n_assembly,n_executive,n_lawmaking.1,n_law_a,n_law_b,n_law_c,n_law_d,n_law_e,n_law_f,formatted_continent_country_id
2158,800,764,83,Thailand,THA,1997,1.1,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.4,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2159,800,764,83,Thailand,THA,1998,1.1,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.4,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2160,800,764,83,Thailand,THA,1999,1.1,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.4,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2161,800,764,83,Thailand,THA,2000,1.1,1.1,1.0,0.0,2.3,0.0,0.1,0.0,0.0,0.0,5.6,0.1,5.7,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2162,800,764,83,Thailand,THA,2001,1.1,1.1,1.0,1.0,2.3,0.0,0.1,0.0,0.0,0.0,6.6,0.1,6.7,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2163,800,764,83,Thailand,THA,2002,1.1,1.1,1.0,1.0,2.3,0.0,0.1,0.0,0.0,0.0,6.6,0.1,6.7,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2164,800,764,83,Thailand,THA,2003,1.1,1.1,1.0,1.0,2.3,0.0,0.1,0.0,0.0,0.0,6.6,0.1,6.7,,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2165,800,764,83,Thailand,THA,2004,2.0,2.0,1.0,1.0,3.1,0.0,0.1,0.0,0.0,0.0,9.1,0.1,9.3,,3.1,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2166,800,764,83,Thailand,THA,2005,2.0,2.0,1.0,1.0,3.1,0.0,0.1,0.0,0.0,0.0,9.1,0.1,9.3,,3.1,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2167,800,764,83,Thailand,THA,2006,2.0,2.0,1.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,9.1,0.0,9.1,,3.1,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2168,800,764,83,Thailand,THA,2007,2.0,2.0,1.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,9.1,0.0,9.1,,3.1,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astha
2169,800,764,83,Thailand,THA,2008,2.0,2.0,1.0,1.0,3.1,1.0,0.1,0.0,0.0,0.0,9.1,1.1,10.3,,3.1,2.0,1.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,astha
2170,800,764,83,Thailand,THA,2009,2.0,2.0,1.0,1.0,3.1,1.0,0.1,0.0,0.0,0.0,9.1,1.1,10.3,,3.1,2.0,1.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,astha
2171,800,764,83,Thailand,THA,2010,2.0,2.0,1.0,1.0,3.1,1.0,0.1,0.0,0.0,0.0,9.1,1.1,10.3,,3.1,2.0,1.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,astha
2172,732,410,84,South Korea,KOR,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2173,732,410,84,South Korea,KOR,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2174,732,410,84,South Korea,KOR,1952,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2175,732,410,84,South Korea,KOR,1953,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2176,732,410,84,South Korea,KOR,1954,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2177,732,410,84,South Korea,KOR,1955,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2178,732,410,84,South Korea,KOR,1956,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2179,732,410,84,South Korea,KOR,1957,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2180,732,410,84,South Korea,KOR,1958,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2181,732,410,84,South Korea,KOR,1959,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2182,732,410,84,South Korea,KOR,1960,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2183,732,410,84,South Korea,KOR,1961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2184,732,410,84,South Korea,KOR,1962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2185,732,410,84,South Korea,KOR,1963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2186,732,410,84,South Korea,KOR,1964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2187,732,410,84,South Korea,KOR,1965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2188,732,410,84,South Korea,KOR,1966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2189,732,410,84,South Korea,KOR,1967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2190,732,410,84,South Korea,KOR,1968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2191,732,410,84,South Korea,KOR,1969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2192,732,410,84,South Korea,KOR,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2193,732,410,84,South Korea,KOR,1971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2194,732,410,84,South Korea,KOR,1972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2195,732,410,84,South Korea,KOR,1973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2196,732,410,84,South Korea,KOR,1974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2197,732,410,84,South Korea,KOR,1975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2198,732,410,84,South Korea,KOR,1976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2199,732,410,84,South Korea,KOR,1977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2200,732,410,84,South Korea,KOR,1978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2201,732,410,84,South Korea,KOR,1979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2202,732,410,84,South Korea,KOR,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2203,732,410,84,South Korea,KOR,1981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2204,732,410,84,South Korea,KOR,1982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2205,732,410,84,South Korea,KOR,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2206,732,410,84,South Korea,KOR,1984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2207,732,410,84,South Korea,KOR,1985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2208,732,410,84,South Korea,KOR,1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2209,732,410,84,South Korea,KOR,1987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2210,732,410,84,South Korea,KOR,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2211,732,410,84,South Korea,KOR,1989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2212,732,410,84,South Korea,KOR,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2213,732,410,84,South Korea,KOR,1991,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2214,732,410,84,South Korea,KOR,1992,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2215,732,410,84,South Korea,KOR,1993,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2216,732,410,84,South Korea,KOR,1994,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2217,732,410,84,South Korea,KOR,1995,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2218,732,410,84,South Korea,KOR,1996,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2219,732,410,84,South Korea,KOR,1997,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2220,732,410,84,South Korea,KOR,1998,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2221,732,410,84,South Korea,KOR,1999,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2222,732,410,84,South Korea,KOR,2000,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2223,732,410,84,South Korea,KOR,2001,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2224,732,410,84,South Korea,KOR,2002,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2225,732,410,84,South Korea,KOR,2003,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2226,732,410,84,South Korea,KOR,2004,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2227,732,410,84,South Korea,KOR,2005,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2228,732,410,84,South Korea,KOR,2006,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2229,732,410,84,South Korea,KOR,2007,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2230,732,410,84,South Korea,KOR,2008,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2231,732,410,84,South Korea,KOR,2009,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2232,732,410,84,South Korea,KOR,2010,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,13.0,,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,askor
2233,830,702,85,Singapore,SIN,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2234,830,702,85,Singapore,SIN,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2235,830,702,85,Singapore,SIN,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2236,830,702,85,Singapore,SIN,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2237,830,702,85,Singapore,SIN,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2238,830,702,85,Singapore,SIN,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2239,830,702,85,Singapore,SIN,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2240,830,702,85,Singapore,SIN,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2241,830,702,85,Singapore,SIN,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2242,830,702,85,Singapore,SIN,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2243,830,702,85,Singapore,SIN,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2244,830,702,85,Singapore,SIN,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2245,830,702,85,Singapore,SIN,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2246,830,702,85,Singapore,SIN,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2247,830,702,85,Singapore,SIN,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2248,830,702,85,Singapore,SIN,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2249,830,702,85,Singapore,SIN,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2250,830,702,85,Singapore,SIN,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2251,830,702,85,Singapore,SIN,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2252,830,702,85,Singapore,SIN,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2253,830,702,85,Singapore,SIN,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2254,830,702,85,Singapore,SIN,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2255,830,702,85,Singapore,SIN,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2256,830,702,85,Singapore,SIN,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2257,830,702,85,Singapore,SIN,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2258,830,702,85,Singapore,SIN,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2259,830,702,85,Singapore,SIN,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2260,830,702,85,Singapore,SIN,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2261,830,702,85,Singapore,SIN,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2262,830,702,85,Singapore,SIN,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2263,830,702,85,Singapore,SIN,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2264,830,702,85,Singapore,SIN,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2265,830,702,85,Singapore,SIN,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2266,830,702,85,Singapore,SIN,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2267,830,702,85,Singapore,SIN,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2268,830,702,85,Singapore,SIN,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2269,830,702,85,Singapore,SIN,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2270,830,702,85,Singapore,SIN,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2271,830,702,85,Singapore,SIN,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2272,830,702,85,Singapore,SIN,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2273,830,702,85,Singapore,SIN,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
2274,830,702,85,Singapore,SIN,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assgp
